0	-0.130389	0.002971724
4.00E-06	-1.2221	0.002971724
8.00E-06	-2.03443	0.002971724
1.20E-05	-2.40274	0.002971724
1.60E-05	-2.22777	0.002971724
2.00E-05	-1.55689	0.002971724
2.40E-05	-0.539619	0.002971724
2.80E-05	0.59398	0.002971724
3.20E-05	1.5974	0.002971724
3.60E-05	2.24347	0.002971724
4.00E-05	2.38525	0.002971724
4.40E-05	1.98923	0.002971724
4.80E-05	1.14789	0.002971724
5.20E-05	0.0484477	0.002971724
5.60E-05	-1.06227	0.002971724
6.00E-05	-1.93519	0.002971724
6.40E-05	-2.38405	0.002971724
6.80E-05	-2.28577	0.002971724
7.20E-05	-1.68868	0.002971724
7.60E-05	-0.715233	0.002971724
8.00E-05	0.41611	0.002971724
8.40E-05	1.45981	0.002971724
8.80E-05	2.17097	0.002971724
9.20E-05	2.39556	0.002971724
9.60E-05	2.08171	0.002971724
1.00E-04	1.30385	0.002971724
0.000104	0.228573	0.002971724
0.000108	-0.895358	0.002971724
0.000112	-1.82112	0.002971724
0.000116	-2.34055	0.002971724
0.00012	-2.34087	0.002971724
0.000124	-1.81403	0.002971724
0.000128	-0.885369	0.002971724
0.000132	0.239851	0.002971724
0.000136	1.31094	0.002971724
0.00014	2.0888	0.002971724
0.000144	2.39879	0.002971724
0.000148	2.16614	0.002971724
0.000152	1.45433	0.002971724
0.000156	0.408377	0.002971724
0.00016	-0.7249	0.002971724
0.000164	-1.69416	0.002971724
0.000168	-2.28932	0.002971724
0.000172	-2.37471	0.002971724
0.000176	-1.9281	0.002971724
0.00018	-1.04809	0.002971724
0.000184	0.0590812	0.002971724
0.000188	1.1553	0.002971724
0.000192	1.99535	0.002971724
0.000196	2.37913	0.002971724
0.0002	2.23638	0.002971724
0.000204	1.58773	0.002971724
0.000208	0.585925	0.002971724
0.000212	-0.549608	0.002971724
0.000216	-1.56108	0.002971724
0.00022	-2.23164	0.002971724
0.000224	-2.40596	0.002971724
0.000228	-2.03314	0.002971724
0.000232	-1.20953	0.002971724
0.000236	-0.120722	0.002971724
0.00024	0.993866	0.002971724
0.000244	1.88644	0.002971724
0.000248	2.35561	0.002971724
0.000252	2.29438	0.002971724
0.000256	1.72049	0.002971724
0.00026	0.761217	0.002971724
0.000264	-0.369804	0.002971724
0.000268	-1.42027	0.002971724
0.000272	-2.15398	0.002971724
0.000276	-2.41015	0.002971724
0.00028	-2.12595	0.002971724
0.000284	-1.36227	0.002971724
0.000288	-0.30117	0.002971724
0.000292	0.82534	0.002971724
0.000296	1.7685	0.002971724
0.0003	2.31275	0.002971724
0.000304	2.3424	0.002971724
0.000308	1.84423	0.002971724
0.000312	0.929098	0.002971724
0.000316	-0.190646	0.002971724
0.00032	-1.27398	0.002971724
0.000324	-2.06923	0.002971724
0.000328	-2.40242	0.002971724
0.000332	-2.2065	0.002971724
0.000336	-1.51081	0.002971724
0.00034	-0.480973	0.002971724
0.000344	0.654237	0.002971724
0.000348	1.64251	0.002971724
0.000352	2.25829	0.002971724
0.000356	2.37687	0.002971724
0.00036	1.94928	0.002971724
0.000364	1.09633	0.002971724
0.000368	-0.0143868	0.002971724
0.000372	-1.11157	0.002971724
0.000376	-1.9687	0.002971724
0.00038	-2.3847	0.002971724
0.000384	-2.27095	0.002971724
0.000388	-1.64615	0.002971724
0.000392	-0.658199	0.002971724
0.000396	0.477978	0.002971724
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
