1100.048	-19.38552	0.033349456	0.162187815
1199.941	-20.962942	0.033349456	0.162187815
1299.953	-22.445415	0.033349456	0.162187815
1399.97	-23.892889	0.033349456	0.162187815
1500.006	-25.357372	0.033349456	0.162187815
1600.005	-26.642839	0.033349456	0.162187815
1700.045	-28.012324	0.033349456	0.162187815
1800.078	-29.342805	0.033349456	0.162187815
1900.131	-30.617295	0.033349456	0.162187815
1999.965	-31.858692	0.033349456	0.162187815
2099.971	-32.958162	0.033349456	0.162187815
2199.976	-34.082632	0.033349456	0.162187815
2300.027	-35.230121	0.033349456	0.162187815
2400.036	-36.326592	0.033349456	0.162187815
2600.085	-38.313548	0.033349456	0.162187815
2799.966	-40.192433	0.033349456	0.162187815
2899.998	-41.186914	0.033349456	0.162187815
3000.008	-41.999385	0.033349456	0.162187815
3100.024	-42.81386	0.033349456	0.162187815
3200.059	-43.663342	0.033349456	0.162187815
3300.09	-44.447823	0.033349456	0.162187815
3400.087	-45.209289	0.033349456	0.162187815
3599.972	-46.681175	0.033349456	0.162187815
3799.995	-48.02312	0.033349456	0.162187815
3900.035	-48.780604	0.033349456	0.162187815
4000.089	-49.333095	0.033349456	0.162187815
4100.092	-49.930564	0.033349456	0.162187815
4200.115	-50.569041	0.033349456	0.162187815
4299.951	-51.149439	0.033349456	0.162187815
4399.961	-51.68991	0.033349456	0.162187815
4600.029	-52.755874	0.033349456	0.162187815
4700.052	-53.324352	0.033349456	0.162187815
4800.069	-53.819826	0.033349456	0.162187815
4900.126	-54.235318	0.033349456	0.162187815
5000.146	-54.774794	0.033349456	0.162187815
5099.946	-55.295177	0.033349456	0.162187815
5199.998	-55.751666	0.033349456	0.162187815
5400.05	-56.527623	0.033349456	0.162187815
5500.057	-56.953094	0.033349456	0.162187815
5600.068	-57.477566	0.033349456	0.162187815
5700.114	-57.792053	0.033349456	0.162187815
5800.145	-58.213534	0.033349456	0.162187815
5899.978	-58.50793	0.033349456	0.162187815
6000.005	-58.806409	0.033349456	0.162187815
6200.074	-59.668373	0.033349456	0.162187815
6300.084	-59.865845	0.033349456	0.162187815
6400.145	-60.252339	0.033349456	0.162187815
6500.143	-60.646805	0.033349456	0.162187815
6599.972	-60.8792	0.033349456	0.162187815
6699.986	-61.097674	0.033349456	0.162187815
6800.038	-61.467163	0.033349456	0.162187815
7000.043	-62.0331	0.033349456	0.162187815
7200.114	-62.599065	0.033349456	0.162187815
7300.161	-62.952553	0.033349456	0.162187815
7400.003	-63.208953	0.033349456	0.162187815
7500.021	-63.373428	0.033349456	0.162187815
7600.04	-63.721904	0.033349456	0.162187815
7700.063	-63.990381	0.033349456	0.162187815
7800.087	-64.179859	0.033349456	0.162187815
8000.149	-64.72582	0.033349456	0.162187815
8200.001	-65.121692	0.033349456	0.162187815
8300.027	-65.300171	0.033349456	0.162187815
8400.043	-65.549645	0.033349456	0.162187815
8500.084	-65.74713	0.033349456	0.162187815
8600.112	-65.97161	0.033349456	0.162187815
8700.115	-66.066078	0.033349456	0.162187815
8800.138	-66.280556	0.033349456	0.162187815
9000.037	-66.751448	0.033349456	0.162187815
9100.046	-66.842919	0.033349456	0.162187815
9200.075	-67.148399	0.033349456	0.162187815
9300.076	-67.298867	0.033349456	0.162187815
9400.122	-67.518354	0.033349456	0.162187815
9500.111	-67.679817	0.033349456	0.162187815
9600.202	-67.938323	0.033349456	0.162187815
9700.013	-68.01671	0.033349456	0.162187815
9900.049	-68.34766	0.033349456	0.162187815
10000.102	-68.48215	0.033349456	0.162187815
10100.076	-68.553607	0.033349456	0.162187815
10200.129	-68.851097	0.033349456	0.162187815
10300.16	-68.796577	0.033349456	0.162187815
10400.188	-69.197057	0.033349456	0.162187815
10500.01	-69.220449	0.033349456	0.162187815
10700.085	-69.448416	0.033349456	0.162187815
10800.07	-69.760877	0.033349456	0.162187815
10900.121	-69.702366	0.033349456	0.162187815
11000.165	-69.939852	0.033349456	0.162187815
11100.173	-70.120323	0.033349456	0.162187815
11200.197	-70.282801	0.033349456	0.162187815
11300.049	-70.311205	0.033349456	0.162187815
11400.079	-70.343686	0.033349456	0.162187815
11500.129	-70.535174	0.033349456	0.162187815
11600.128	-70.894641	0.033349456	0.162187815
11800.171	-70.977595	0.033349456	0.162187815
11900.205	-71.084077	0.033349456	0.162187815
12000.187	-71.257536	0.033349456	0.162187815
12100.054	-71.395947	0.033349456	0.162187815
12200.057	-71.412416	0.033349456	0.162187815
12300.084	-71.452895	0.033349456	0.162187815
12400.146	-71.566389	0.033349456	0.162187815
12600.151	-71.738326	0.033349456	0.162187815
12800.043	-72.115215	0.033349456	0.162187815
12900.066	-72.244693	0.033349456	0.162187815
13000.089	-72.10717	0.033349456	0.162187815
13100.064	-72.310627	0.033349456	0.162187815
13200.135	-72.325124	0.033349456	0.162187815
13300.169	-72.432606	0.033349456	0.162187815
13500.231	-72.675568	0.033349456	0.162187815
13600.101	-72.86498	0.033349456	0.162187815
13700.075	-72.794436	0.033349456	0.162187815
13800.134	-72.872929	0.033349456	0.162187815
13900.124	-73.196392	0.033349456	0.162187815
14000.189	-73.188887	0.033349456	0.162187815
14200.173	-73.274815	0.033349456	0.162187815
14300.226	-73.402305	0.033349456	0.162187815
14400.071	-73.656707	0.033349456	0.162187815
14500.14	-73.562204	0.033349456	0.162187815
14600.134	-73.734669	0.033349456	0.162187815
14700.142	-73.83214	0.033349456	0.162187815
14900.207	-74.007102	0.033349456	0.162187815
15100.225	-74.086045	0.033349456	0.162187815
15200.108	-74.140463	0.033349456	0.162187815
