1100.083	2.38798	0.03
1199.874	2.3896	0.03
1299.936	2.39231	0.03
1399.992	2.39373	0.03
1500.035	2.39588	0.03
1599.997	2.39742	0.03
1700.046	2.39957	0.03
1800.157	2.40125	0.03
1900.135	2.40256	0.03
1999.963	2.40452	0.03
2100.016	2.40628	0.03
2200.003	2.40745	0.03
2300.006	2.40906	0.03
2400.112	2.41061	0.03
2600.11	2.41313	0.03
2799.943	2.41464	0.03
2899.992	2.4157	0.03
3000.008	2.41657	0.03
3100.056	2.41726	0.03
3200.079	2.4176	0.03
3400.08	2.41851	0.03
3600.014	2.41882	0.03
3700	2.41867	0.03
3800.022	2.4188	0.03
3900.041	2.41855	0.03
4000.105	2.41785	0.03
4100.149	2.4177	0.03
4200.148	2.41713	0.03
4399.965	2.41535	0.03
4499.998	2.41433	0.03
4600.062	2.41339	0.03
4700.058	2.41238	0.03
4800.071	2.4113	0.03
4900.104	2.40992	0.03
5000.146	2.40844	0.03
5200.032	2.40534	0.03
5400.076	2.40172	0.03
5500.079	2.39966	0.03
5600.099	2.39802	0.03
5700.096	2.39626	0.03
5800.148	2.39461	0.03
5900.006	2.39256	0.03
6000.036	2.39105	0.03
6200.074	2.38775	0.03
6300.061	2.38619	0.03
6400.098	2.3846	0.03
6500.159	2.38329	0.03
6599.926	2.38155	0.03
6700.041	2.3805	0.03
6900.056	2.37875	0.03
7100.101	2.37752	0.03
7200.135	2.37688	0.03
7300.144	2.37663	0.03
7400.049	2.37639	0.03
7500.047	2.37659	0.03
7600.03	2.37657	0.03
7700.067	2.37727	0.03
7900.131	2.37816	0.03
8100.117	2.37867	0.03
8199.989	2.37991	0.03
8300.041	2.38081	0.03
8400.043	2.38118	0.03
8500.083	2.38207	0.03
8600.113	2.3834	0.03
8800.162	2.38572	0.03
8999.979	2.38729	0.03
9100.088	2.38868	0.03
9200.08	2.38943	0.03
9300.125	2.39039	0.03
9400.132	2.39138	0.03
9500.116	2.39204	0.03
9600.168	2.39301	0.03
9800.037	2.39477	0.03
9900.088	2.39543	0.03
10000.093	2.39668	0.03
10100.125	2.39733	0.03
10200.158	2.39806	0.03
10300.168	2.39906	0.03
10400.196	2.39949	0.03
10500.084	2.40071	0.03
10700.126	2.40158	0.03
10800.087	2.40186	0.03
10900.108	2.40266	0.03
11000.11	2.40327	0.03
11100.164	2.40357	0.03
11200.215	2.40444	0.03
11300.021	2.40466	0.03
11500.075	2.40498	0.03
11700.104	2.4063	0.03
11800.174	2.40676	0.03
11900.18	2.40611	0.03
12000.221	2.40657	0.03
12100.034	2.40747	0.03
12200.098	2.40771	0.03
12400.183	2.40742	0.03
12600.201	2.40808	0.03
12700.211	2.40821	0.03
12800.023	2.40867	0.03
12900.049	2.40846	0.03
13000.093	2.40881	0.03
13100.134	2.40886	0.03
13200.139	2.40917	0.03
13400.207	2.40931	0.03
13500.184	2.40904	0.03
13600.037	2.40928	0.03
13700.078	2.40968	0.03
13800.101	2.40931	0.03
13900.146	2.40923	0.03
14000.179	2.40943	0.03
14200.19	2.40924	0.03
14400.039	2.40931	0.03
14500.097	2.40897	0.03
14600.102	2.40869	0.03
14700.156	2.40895	0.03
14800.138	2.40855	0.03
14900.228	2.40881	0.03
15100.261	2.40848	0.03
15300.147	2.4085	0.03
15400.12	2.40836	0.03
15500.135	2.40763	0.03
15600.153	2.40795	0.03
15700.195	2.40812	0.03
15900.082	2.40778	0.03
16100.146	2.40759	0.03
16300.195	2.40716	0.03
16400.123	2.40738	0.03
16500.215	2.40684	0.03
16600.211	2.40633	0.03
16700.106	2.40663	0.03
16800.128	2.40628	0.03
17000.186	2.40582	0.03
17200.169	2.40535	0.03
17300.263	2.40558	0.03
17400.268	2.40546	0.03
17500.082	2.40553	0.03
17600.136	2.40501	0.03
17700.163	2.405	0.03
17800.2	2.40462	0.03
18000.159	2.40436	0.03
18200.282	2.40395	0.03
18300.159	2.40437	0.03
18400.189	2.4037	0.03
18500.171	2.40397	0.03
18600.221	2.4036	0.03
18700.211	2.40355	0.03
18800.249	2.40318	0.03
19000.131	2.40271	0.03
19200.16	2.40236	0.03
19300.177	2.40185	0.03
19400.188	2.40185	0.03
19500.245	2.40184	0.03
19600.247	2.40163	0.03
19700.27	2.40148	0.03
19900.074	2.4016	0.03
